cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,scenario_id,probability,scenario_description,timestamp,simulations
2020,President,polls-plus,8/13/20,Trump,Biden,,3,18%,Trump wins popular vote,8/13/20 21:50,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,3,18%,Trump wins popular vote,8/12/20 23:41,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,3,19%,Trump wins popular vote,8/11/20 19:08,40000
2020,President,polls-plus,8/10/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 23:50,40000
2020,President,polls-plus,8/9/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 10:15,40000
2020,President,polls-plus,8/8/20,Trump,Biden,,3,20%,Trump wins popular vote,8/10/20 10:19,40000
2020,President,polls-plus,8/7/20,Trump,Biden,,3,20%,Trump wins popular vote,8/10/20 10:19,40000
2020,President,polls-plus,8/6/20,Trump,Biden,,3,20%,Trump wins popular vote,8/10/20 10:19,40000
2020,President,polls-plus,8/5/20,Trump,Biden,,3,20%,Trump wins popular vote,8/10/20 10:19,40000
2020,President,polls-plus,8/4/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:22,40000
2020,President,polls-plus,8/3/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 10:25,40000
2020,President,polls-plus,8/2/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 10:26,40000
2020,President,polls-plus,8/1/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 10:26,40000
2020,President,polls-plus,7/31/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 10:26,40000
2020,President,polls-plus,7/30/20,Trump,Biden,,3,17%,Trump wins popular vote,8/10/20 10:28,40000
2020,President,polls-plus,7/29/20,Trump,Biden,,3,17%,Trump wins popular vote,8/10/20 10:32,40000
2020,President,polls-plus,7/28/20,Trump,Biden,,3,17%,Trump wins popular vote,8/10/20 10:32,40000
2020,President,polls-plus,7/27/20,Trump,Biden,,3,17%,Trump wins popular vote,8/10/20 10:32,40000
2020,President,polls-plus,7/26/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:33,40000
2020,President,polls-plus,7/25/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:35,40000
2020,President,polls-plus,7/24/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:38,40000
2020,President,polls-plus,7/23/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:38,40000
2020,President,polls-plus,7/22/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:38,40000
2020,President,polls-plus,7/21/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 10:39,40000
2020,President,polls-plus,7/20/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:42,40000
2020,President,polls-plus,7/19/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:44,40000
2020,President,polls-plus,7/18/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:45,40000
2020,President,polls-plus,7/17/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:44,40000
2020,President,polls-plus,7/16/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:46,40000
2020,President,polls-plus,7/15/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 10:48,40000
2020,President,polls-plus,7/14/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:51,40000
2020,President,polls-plus,7/13/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:51,40000
2020,President,polls-plus,7/12/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:51,40000
2020,President,polls-plus,7/11/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 10:52,40000
2020,President,polls-plus,7/10/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 10:55,40000
2020,President,polls-plus,7/9/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 10:57,40000
2020,President,polls-plus,7/8/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 10:57,40000
2020,President,polls-plus,7/7/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 10:57,40000
2020,President,polls-plus,7/6/20,Trump,Biden,,3,20%,Trump wins popular vote,8/10/20 10:59,40000
2020,President,polls-plus,7/5/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:01,40000
2020,President,polls-plus,7/4/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:03,40000
2020,President,polls-plus,7/3/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:04,40000
2020,President,polls-plus,7/2/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:03,40000
2020,President,polls-plus,7/1/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:05,40000
2020,President,polls-plus,6/30/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:08,40000
2020,President,polls-plus,6/29/20,Trump,Biden,,3,14%,Trump wins popular vote,8/10/20 11:09,40000
2020,President,polls-plus,6/28/20,Trump,Biden,,3,14%,Trump wins popular vote,8/10/20 11:10,40000
2020,President,polls-plus,6/27/20,Trump,Biden,,3,13%,Trump wins popular vote,8/10/20 11:09,40000
2020,President,polls-plus,6/26/20,Trump,Biden,,3,14%,Trump wins popular vote,8/10/20 11:12,40000
2020,President,polls-plus,6/25/20,Trump,Biden,,3,14%,Trump wins popular vote,8/10/20 11:14,40000
2020,President,polls-plus,6/24/20,Trump,Biden,,3,14%,Trump wins popular vote,8/10/20 11:16,40000
2020,President,polls-plus,6/23/20,Trump,Biden,,3,15%,Trump wins popular vote,8/10/20 11:16,40000
2020,President,polls-plus,6/22/20,Trump,Biden,,3,14%,Trump wins popular vote,8/10/20 11:15,40000
2020,President,polls-plus,6/21/20,Trump,Biden,,3,15%,Trump wins popular vote,8/10/20 11:18,40000
2020,President,polls-plus,6/20/20,Trump,Biden,,3,15%,Trump wins popular vote,8/10/20 11:21,40000
2020,President,polls-plus,6/19/20,Trump,Biden,,3,15%,Trump wins popular vote,8/10/20 11:45,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:46,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:47,40000
2020,President,polls-plus,6/16/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:25,40000
2020,President,polls-plus,6/15/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:27,40000
2020,President,polls-plus,6/14/20,Trump,Biden,,3,15%,Trump wins popular vote,8/10/20 11:51,40000
2020,President,polls-plus,6/13/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:52,40000
2020,President,polls-plus,6/12/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:22,40000
2020,President,polls-plus,6/11/20,Trump,Biden,,3,16%,Trump wins popular vote,8/10/20 11:31,40000
2020,President,polls-plus,6/10/20,Trump,Biden,,3,18%,Trump wins popular vote,8/10/20 11:34,40000
2020,President,polls-plus,6/9/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 11:57,40000
2020,President,polls-plus,6/8/20,Trump,Biden,,3,20%,Trump wins popular vote,8/10/20 11:59,40000
2020,President,polls-plus,6/7/20,Trump,Biden,,3,20%,Trump wins popular vote,8/10/20 11:28,40000
2020,President,polls-plus,6/6/20,Trump,Biden,,3,20%,Trump wins popular vote,8/10/20 11:47,40000
2020,President,polls-plus,6/5/20,Trump,Biden,,3,21%,Trump wins popular vote,8/10/20 11:40,40000
2020,President,polls-plus,6/4/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 12:03,40000
2020,President,polls-plus,6/3/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 11:24,40000
2020,President,polls-plus,6/2/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 11:34,40000
2020,President,polls-plus,6/1/20,Trump,Biden,,3,19%,Trump wins popular vote,8/10/20 11:53,40000
2020,President,polls-plus,9/3/20,Trump,Biden,,4,83%,Biden wins popular vote,9/3/20 14:02,40000
2020,President,polls-plus,9/2/20,Trump,Biden,,4,83%,Biden wins popular vote,9/2/20 21:52,40000
2020,President,polls-plus,9/1/20,Trump,Biden,,4,81%,Biden wins popular vote,9/1/20 19:06,40000
2020,President,polls-plus,8/31/20,Trump,Biden,,4,81%,Biden wins popular vote,8/31/20 19:00,40000
2020,President,polls-plus,8/30/20,Trump,Biden,,4,81%,Biden wins popular vote,8/30/20 20:23,40000
2020,President,polls-plus,8/29/20,Trump,Biden,,4,81%,Biden wins popular vote,8/29/20 19:00,40000
2020,President,polls-plus,8/28/20,Trump,Biden,,4,81%,Biden wins popular vote,8/28/20 19:00,40000
2020,President,polls-plus,8/27/20,Trump,Biden,,4,82%,Biden wins popular vote,8/27/20 19:00,40000
2020,President,polls-plus,8/26/20,Trump,Biden,,4,81%,Biden wins popular vote,8/26/20 19:01,40000
2020,President,polls-plus,8/25/20,Trump,Biden,,4,84%,Biden wins popular vote,8/25/20 23:50,40000
2020,President,polls-plus,8/24/20,Trump,Biden,,4,83%,Biden wins popular vote,8/24/20 20:38,40000
2020,President,polls-plus,8/23/20,Trump,Biden,,4,83%,Biden wins popular vote,8/23/20 19:00,40000
2020,President,polls-plus,8/22/20,Trump,Biden,,4,83%,Biden wins popular vote,8/22/20 19:00,40000
2020,President,polls-plus,8/21/20,Trump,Biden,,4,84%,Biden wins popular vote,8/21/20 19:26,40000
2020,President,polls-plus,8/20/20,Trump,Biden,,4,83%,Biden wins popular vote,8/20/20 19:00,40000
2020,President,polls-plus,8/19/20,Trump,Biden,,4,83%,Biden wins popular vote,8/19/20 23:52,40000
2020,President,polls-plus,8/18/20,Trump,Biden,,4,83%,Biden wins popular vote,8/18/20 19:23,40000
2020,President,polls-plus,8/17/20,Trump,Biden,,4,83%,Biden wins popular vote,8/17/20 22:43,40000
2020,President,polls-plus,8/16/20,Trump,Biden,,4,82%,Biden wins popular vote,8/16/20 20:17,40000
2020,President,polls-plus,8/15/20,Trump,Biden,,4,83%,Biden wins popular vote,8/15/20 19:00,40000
2020,President,polls-plus,8/14/20,Trump,Biden,,4,83%,Biden wins popular vote,8/14/20 19:00,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,4,82%,Biden wins popular vote,8/13/20 21:50,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,4,82%,Biden wins popular vote,8/12/20 23:41,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,4,81%,Biden wins popular vote,8/11/20 19:08,40000
2020,President,polls-plus,8/10/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 23:50,40000
2020,President,polls-plus,8/9/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 10:15,40000
2020,President,polls-plus,8/8/20,Trump,Biden,,4,80%,Biden wins popular vote,8/10/20 10:19,40000
2020,President,polls-plus,8/7/20,Trump,Biden,,4,80%,Biden wins popular vote,8/10/20 10:19,40000
2020,President,polls-plus,8/6/20,Trump,Biden,,4,80%,Biden wins popular vote,8/10/20 10:19,40000
2020,President,polls-plus,8/5/20,Trump,Biden,,4,80%,Biden wins popular vote,8/10/20 10:19,40000
2020,President,polls-plus,8/4/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:22,40000
2020,President,polls-plus,8/3/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 10:25,40000
2020,President,polls-plus,8/2/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 10:26,40000
2020,President,polls-plus,8/1/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 10:26,40000
2020,President,polls-plus,7/31/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 10:26,40000
2020,President,polls-plus,7/30/20,Trump,Biden,,4,83%,Biden wins popular vote,8/10/20 10:28,40000
2020,President,polls-plus,7/29/20,Trump,Biden,,4,83%,Biden wins popular vote,8/10/20 10:32,40000
2020,President,polls-plus,7/28/20,Trump,Biden,,4,83%,Biden wins popular vote,8/10/20 10:32,40000
2020,President,polls-plus,7/27/20,Trump,Biden,,4,83%,Biden wins popular vote,8/10/20 10:32,40000
2020,President,polls-plus,7/26/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:33,40000
2020,President,polls-plus,7/25/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:35,40000
2020,President,polls-plus,7/24/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:38,40000
2020,President,polls-plus,7/23/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:38,40000
2020,President,polls-plus,7/22/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:38,40000
2020,President,polls-plus,7/21/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 10:39,40000
2020,President,polls-plus,7/20/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:42,40000
2020,President,polls-plus,7/19/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:44,40000
2020,President,polls-plus,7/18/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:45,40000
2020,President,polls-plus,7/17/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:44,40000
2020,President,polls-plus,7/16/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:46,40000
2020,President,polls-plus,7/15/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 10:48,40000
2020,President,polls-plus,7/14/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:51,40000
2020,President,polls-plus,7/13/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:51,40000
2020,President,polls-plus,7/12/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:51,40000
2020,President,polls-plus,7/11/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 10:52,40000
2020,President,polls-plus,7/10/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 10:55,40000
2020,President,polls-plus,7/9/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 10:57,40000
2020,President,polls-plus,7/8/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 10:57,40000
2020,President,polls-plus,7/7/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 10:57,40000
2020,President,polls-plus,7/6/20,Trump,Biden,,4,80%,Biden wins popular vote,8/10/20 10:59,40000
2020,President,polls-plus,7/5/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:01,40000
2020,President,polls-plus,7/4/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:03,40000
2020,President,polls-plus,7/3/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:04,40000
2020,President,polls-plus,7/2/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:03,40000
2020,President,polls-plus,7/1/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:05,40000
2020,President,polls-plus,6/30/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:08,40000
2020,President,polls-plus,6/29/20,Trump,Biden,,4,86%,Biden wins popular vote,8/10/20 11:09,40000
2020,President,polls-plus,6/28/20,Trump,Biden,,4,86%,Biden wins popular vote,8/10/20 11:10,40000
2020,President,polls-plus,6/27/20,Trump,Biden,,4,87%,Biden wins popular vote,8/10/20 11:09,40000
2020,President,polls-plus,6/26/20,Trump,Biden,,4,86%,Biden wins popular vote,8/10/20 11:12,40000
2020,President,polls-plus,6/25/20,Trump,Biden,,4,86%,Biden wins popular vote,8/10/20 11:14,40000
2020,President,polls-plus,6/24/20,Trump,Biden,,4,86%,Biden wins popular vote,8/10/20 11:16,40000
2020,President,polls-plus,6/23/20,Trump,Biden,,4,85%,Biden wins popular vote,8/10/20 11:16,40000
2020,President,polls-plus,6/22/20,Trump,Biden,,4,86%,Biden wins popular vote,8/10/20 11:15,40000
2020,President,polls-plus,6/21/20,Trump,Biden,,4,85%,Biden wins popular vote,8/10/20 11:18,40000
2020,President,polls-plus,6/20/20,Trump,Biden,,4,85%,Biden wins popular vote,8/10/20 11:21,40000
2020,President,polls-plus,6/19/20,Trump,Biden,,4,85%,Biden wins popular vote,8/10/20 11:45,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:46,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:47,40000
2020,President,polls-plus,6/16/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:25,40000
2020,President,polls-plus,6/15/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:27,40000
2020,President,polls-plus,6/14/20,Trump,Biden,,4,85%,Biden wins popular vote,8/10/20 11:51,40000
2020,President,polls-plus,6/13/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:52,40000
2020,President,polls-plus,6/12/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:22,40000
2020,President,polls-plus,6/11/20,Trump,Biden,,4,84%,Biden wins popular vote,8/10/20 11:31,40000
2020,President,polls-plus,6/10/20,Trump,Biden,,4,82%,Biden wins popular vote,8/10/20 11:34,40000
2020,President,polls-plus,6/9/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 11:57,40000
2020,President,polls-plus,6/8/20,Trump,Biden,,4,80%,Biden wins popular vote,8/10/20 11:59,40000
2020,President,polls-plus,6/7/20,Trump,Biden,,4,80%,Biden wins popular vote,8/10/20 11:28,40000
2020,President,polls-plus,6/6/20,Trump,Biden,,4,80%,Biden wins popular vote,8/10/20 11:47,40000
2020,President,polls-plus,6/5/20,Trump,Biden,,4,79%,Biden wins popular vote,8/10/20 11:40,40000
2020,President,polls-plus,6/4/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 12:03,40000
2020,President,polls-plus,6/3/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 11:24,40000
2020,President,polls-plus,6/2/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 11:34,40000
2020,President,polls-plus,6/1/20,Trump,Biden,,4,81%,Biden wins popular vote,8/10/20 11:53,40000
2020,President,polls-plus,9/3/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,9/3/20 14:02,40000
2020,President,polls-plus,9/2/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,9/2/20 21:52,40000
2020,President,polls-plus,9/1/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,9/1/20 19:06,40000
2020,President,polls-plus,8/31/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/31/20 19:00,40000
2020,President,polls-plus,8/30/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/30/20 20:23,40000
2020,President,polls-plus,8/29/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/29/20 19:00,40000
2020,President,polls-plus,8/28/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/28/20 19:00,40000
2020,President,polls-plus,8/27/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/27/20 19:00,40000
2020,President,polls-plus,8/26/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/26/20 19:01,40000
2020,President,polls-plus,8/25/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/25/20 23:50,40000
2020,President,polls-plus,8/24/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/24/20 20:38,40000
2020,President,polls-plus,8/23/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/23/20 19:00,40000
2020,President,polls-plus,8/22/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/22/20 19:00,40000
2020,President,polls-plus,8/21/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/21/20 19:26,40000
2020,President,polls-plus,8/20/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/20/20 19:00,40000
2020,President,polls-plus,8/19/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/19/20 23:52,40000
2020,President,polls-plus,8/18/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/18/20 19:23,40000
2020,President,polls-plus,8/17/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/17/20 22:43,40000
2020,President,polls-plus,8/16/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/16/20 20:17,40000
2020,President,polls-plus,8/15/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/15/20 19:00,40000
2020,President,polls-plus,8/14/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/14/20 19:00,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/13/20 21:50,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/12/20 23:41,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/11/20 19:08,40000
2020,President,polls-plus,8/10/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 23:50,40000
2020,President,polls-plus,8/9/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:15,40000
2020,President,polls-plus,8/8/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:19,40000
2020,President,polls-plus,8/7/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:19,40000
2020,President,polls-plus,8/6/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:19,40000
2020,President,polls-plus,8/5/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:19,40000
2020,President,polls-plus,8/4/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:22,40000
2020,President,polls-plus,8/3/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:25,40000
2020,President,polls-plus,8/2/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:26,40000
2020,President,polls-plus,8/1/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:26,40000
2020,President,polls-plus,7/31/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:26,40000
2020,President,polls-plus,7/30/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:28,40000
2020,President,polls-plus,7/29/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:32,40000
2020,President,polls-plus,7/28/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:32,40000
2020,President,polls-plus,7/27/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:32,40000
2020,President,polls-plus,7/26/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:33,40000
2020,President,polls-plus,7/25/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:35,40000
2020,President,polls-plus,7/24/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:38,40000
2020,President,polls-plus,7/23/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:38,40000
2020,President,polls-plus,7/22/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:38,40000
2020,President,polls-plus,7/21/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:39,40000
2020,President,polls-plus,7/20/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:42,40000
2020,President,polls-plus,7/19/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:44,40000
2020,President,polls-plus,7/18/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:45,40000
2020,President,polls-plus,7/17/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:44,40000
2020,President,polls-plus,7/16/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:46,40000
2020,President,polls-plus,7/15/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:48,40000
2020,President,polls-plus,7/14/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:51,40000
2020,President,polls-plus,7/13/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:51,40000
2020,President,polls-plus,7/12/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:51,40000
2020,President,polls-plus,7/11/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:52,40000
2020,President,polls-plus,7/10/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:55,40000
2020,President,polls-plus,7/9/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:57,40000
2020,President,polls-plus,7/8/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:57,40000
2020,President,polls-plus,7/7/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:57,40000
2020,President,polls-plus,7/6/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 10:59,40000
2020,President,polls-plus,7/5/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:01,40000
2020,President,polls-plus,7/4/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:03,40000
2020,President,polls-plus,7/3/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:04,40000
2020,President,polls-plus,7/2/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:03,40000
2020,President,polls-plus,7/1/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:05,40000
2020,President,polls-plus,6/30/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:08,40000
2020,President,polls-plus,6/29/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:09,40000
2020,President,polls-plus,6/28/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:10,40000
2020,President,polls-plus,6/27/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:09,40000
2020,President,polls-plus,6/26/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:12,40000
2020,President,polls-plus,6/25/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:14,40000
2020,President,polls-plus,6/24/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:16,40000
2020,President,polls-plus,6/23/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:16,40000
2020,President,polls-plus,6/22/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:15,40000
2020,President,polls-plus,6/21/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:18,40000
2020,President,polls-plus,6/20/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:21,40000
2020,President,polls-plus,6/19/20,Trump,Biden,,5,0%,Trump wins popular vote but loses Electoral College,8/10/20 11:45,40000
